8 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-04, Processors: 8
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
336 2.02831 0.000584337 121.205 345 8.623281 33.885980 14.138484 48.008142
337 2.02831 0.000207129 121.529 346 8.627134 33.915067 14.138484 48.008142
338 2.02831 0.000197983 121.852 347 8.627134 33.915067 14.130850 47.979064
339 2.02831 0.000217858 122.175 348 8.623281 33.915067 14.130850 47.979064
340 2.02831 0.000805141 122.498 349 8.627134 33.944154 14.138484 48.008142
341 2.02831 0.000277559 122.819 350 8.623281 33.915067 14.130850 47.979064
342 2.02831 0.000164243 123.139 351 8.623281 33.915067 14.130850 47.979064
343 2.02831 0.000271198 123.469 352 8.623281 33.915067 14.130850 47.979064
344 2.02831 0.000318443 123.834 353 8.619427 33.885980 14.130850 47.979064
345 2.02831 0.000507473 124.526 355 8.619427 33.885980 14.130850 47.979064
346 2.02831 0.000246767 124.86 356 8.623281 33.885980 14.134667 47.979064
347 2.02831 0.000151398 125.21 357 8.623281 33.885980 14.134667 47.979064
348 2.02831 0.000219039 125.578 358 8.619427 33.885980 14.142301 48.008142
349 2.02831 0.000411562 126.043 359 8.619427 33.885980 14.130850 47.979064
350 2.02831 0.000210865 126.437 360 8.619427 33.885980 14.123216 47.949985
351 2.02831 0.000145773 126.762 361 8.619427 33.885980 14.134667 48.008142
352 2.02831 0.000170274 127.078 362 8.619427 33.885980 14.130850 47.979064
353 2.02831 0.000450353 127.395 363 8.619427 33.885980 14.134667 48.008142
354 2.02831 0.000172069 127.717 364 8.619427 33.885980 14.134667 48.008142
355 2.02831 0.000136241 128.036 365 8.619427 33.885980 14.146118 48.037220
356 2.02831 0.000188234 128.372 366 8.619427 33.885980 14.146118 48.037220
357 2.02831 0.000425379 128.71 367 8.619427 33.885980 14.146118 48.008142
358 2.02831 0.000159357 129.056 368 8.619427 33.885980 14.138484 47.979064
359 2.02831 0.000120176 129.404 369 8.619427 33.885980 14.134667 47.979064
360 2.02831 0.000149575 129.735 370 8.623281 33.915067 14.138484 47.979064
361 2.02831 0.000304899 130.07 371 8.623281 33.915067 14.138484 47.979064
362 2.02831 0.000298867 130.418 372 8.623281 33.915067 14.138484 47.979064
363 2.02831 0.000114463 130.844 373 8.623281 33.915067 14.138484 47.979064
364 2.02831 0.000134326 131.235 374 8.619427 33.885980 14.146118 48.008142
365 2.02831 0.000157493 131.621 375 8.619427 33.885980 14.146118 48.008142
366 2.02831 0.000437965 131.944 376 8.619427 33.885980 14.146118 48.008142
367 2.02831 0.000183789 132.269 377 8.619427 33.885980 14.146118 48.008142
368 2.02831 0.000123461 132.59 378 8.619427 33.885980 14.146118 48.008142
369 2.02831 0.000145354 132.91 379 8.619427 33.885980 14.146118 48.008142
370 2.02831 0.000191768 133.226 380 8.619427 33.885980 14.142301 48.008142
371 2.02831 0.000248696 133.855 382 8.619427 33.885980 14.142301 48.008142
372 2.02831 0.000133128 134.178 383 8.619427 33.885980 14.142301 48.008142
373 2.02831 0.00012287 134.499 384 8.619427 33.885980 14.142301 48.008142
374 2.02831 0.000162633 134.897 385 8.619427 33.885980 14.142301 48.008142
375 2.02831 0.000409817 135.212 386 8.619427 33.885980 14.142301 48.008142
376 2.02831 0.000134678 135.54 387 8.619427 33.885980 14.142301 48.008142
377 2.02831 9.40408e-05 135.894 388 8.619427 33.885980 14.142301 48.008142
378 2.02831 0.000115357 136.223 389 8.619427 33.885980 14.142301 48.008142
379 2.02831 0.000150394 136.555 390 8.619427 33.885980 14.142301 48.008142
380 2.02831 0.000368836 136.913 391 8.619427 33.885980 14.142301 48.008142
381 2.02831 0.000104326 137.238 392 8.619427 33.885980 14.142301 48.008142
382 2.02831 8.78921e-05 137.559 393 8.619427 33.885980 14.142301 48.008142
383 2.02831 9.41915e-05 137.916 394 8.619427 33.885980 14.142301 48.008142
384 2.02831 0.00020855 138.585 396 8.619427 33.885980 14.142301 48.008142
385 2.02831 0.000128887 139.017 397 8.619427 33.885980 14.142301 48.008142
386 2.02831 7.69821e-05 139.39 398 8.619427 33.885980 14.134667 47.979064
387 2.02831 0.00010264 139.724 399 8.619427 33.885980 14.134667 47.979064
388 2.02831 0.000248782 140.077 400 8.619427 33.885980 14.134667 47.979064
389 2.02831 0.000124341 140.508 401 8.619427 33.885980 14.134667 47.979064
390 2.02831 9.10499e-05 140.918 402 8.619427 33.885980 14.134667 47.979064
391 2.02831 0.000118908 141.299 403 8.619427 33.885980 14.134667 47.979064
392 2.0283 0.000271881 141.645 404 8.619427 33.885980 14.134667 47.979064
393 2.0283 0.000129627 141.977 405 8.619427 33.885980 14.134667 47.979064
394 2.0283 7.96741e-05 142.413 406 8.619427 33.885980 14.134667 47.979064
395 2.0283 8.16609e-05 142.835 407 8.619427 33.885980 14.134667 47.979064
396 2.0283 0.000309485 143.153 408 8.619427 33.885980 14.134667 47.979064
397 2.0283 0.000112416 143.488 409 8.619427 33.885980 14.134667 47.979064
398 2.0283 7.63188e-05 143.876 410 8.619427 33.885980 14.134667 47.979064
399 2.0283 0.000102308 144.189 411 8.619427 33.885980 14.134667 47.979064
400 2.0283 0.000157723 144.527 412 8.619427 33.885980 14.142301 48.008142
401 2.0283 0.000281124 144.859 413 8.619427 33.885980 14.142301 48.008142
402 2.0283 8.74368e-05 145.238 414 8.619427 33.885980 14.142301 48.008142
403 2.0283 7.77123e-05 145.558 415 8.619427 33.885980 14.142301 48.008142
404 2.0283 0.000104604 145.872 416 8.619427 33.885980 14.142301 48.008142
405 2.0283 0.0001845 146.192 417 8.619427 33.885980 14.142301 48.008142
406 2.0283 0.000111404 146.511 418 8.619427 33.885980 14.134667 47.979064
407 2.0283 7.43635e-05 146.829 419 8.619427 33.885980 14.142301 48.008142
408 2.0283 9.63963e-05 147.242 420 8.619427 33.885980 14.142301 48.008142
409 2.0283 0.000160923 147.622 421 8.619427 33.885980 14.142301 48.008142
410 2.0283 8.74609e-05 147.947 422 8.619427 33.885980 14.142301 48.008142
411 2.0283 9.07995e-05 148.286 423 8.619427 33.885980 14.142301 48.008142
412 2.0283 9.92706e-05 148.63 424 8.619427 33.885980 14.142301 48.008142
413 2.0283 0.000269896 148.952 425 8.619427 33.885980 14.142301 48.008142
414 2.0283 8.76287e-05 149.274 426 8.619427 33.885980 14.142301 48.008142
415 2.0283 7.44242e-05 149.607 427 8.619427 33.885980 14.142301 48.008142
416 2.0283 9.18629e-05 150.011 428 8.619427 33.885980 14.142301 48.008142
417 2.0283 0.000159658 150.75 430 8.619427 33.885980 14.142301 48.008142
418 2.0283 8.43256e-05 151.091 431 8.619427 33.885980 14.142301 48.008142
419 2.0283 6.46609e-05 151.473 432 8.619427 33.885980 14.142301 48.008142
420 2.0283 8.93548e-05 151.839 433 8.619427 33.885980 14.142301 48.008142
421 2.0283 0.000290916 152.205 434 8.619427 33.885980 14.142301 48.008142
422 2.0283 8.45665e-05 152.536 435 8.619427 33.885980 14.142301 48.008142
423 2.0283 6.38058e-05 152.86 436 8.619427 33.885980 14.142301 48.008142
424 2.0283 8.4717e-05 153.272 437 8.619427 33.885980 14.142301 48.008142
425 2.0283 0.000147169 153.658 438 8.619427 33.885980 14.142301 48.008142
426 2.0283 0.000116988 153.987 439 8.619427 33.885980 14.142301 48.008142
427 2.0283 6.49581e-05 154.31 440 8.619427 33.885980 14.146118 48.037220
428 2.0283 8.35066e-05 154.659 441 8.619427 33.885980 14.146118 48.037220
429 2.0283 0.000111338 154.988 442 8.619427 33.885980 14.146118 48.037220
430 2.0283 6.3744e-05 155.31 443 8.619427 33.885980 14.146118 48.037220
431 2.0283 6.74838e-05 155.648 444 8.619427 33.885980 14.142301 48.008142
432 2.0283 0.000216813 156.074 445 8.619427 33.885980 14.142301 48.008142
433 2.0283 8.87101e-05 156.423 446 8.619427 33.885980 14.142301 48.008142
434 2.0283 5.83917e-05 156.743 447 8.619427 33.885980 14.142301 48.008142
435 2.0283 7.88124e-05 157.092 448 8.619427 33.885980 14.142301 48.008142
436 2.0283 8.30573e-05 157.439 449 8.619427 33.885980 14.142301 48.008142
437 2.0283 0.000158376 158.095 451 8.623281 33.885980 14.142301 48.008142
438 2.0283 7.19031e-05 158.441 452 8.623281 33.885980 14.142301 48.008142
439 2.0283 5.5878e-05 158.818 453 8.619427 33.885980 14.142301 48.008142
440 2.0283 0.000102789 159.206 454 8.623281 33.885980 14.142301 48.008142
441 2.0283 0.000134612 159.609 455 8.623281 33.885980 14.142301 48.008142
442 2.0283 6.7301e-05 159.975 456 8.623281 33.885980 14.142301 48.008142
443 2.0283 5.78058e-05 160.449 457 8.623281 33.885980 14.142301 48.008142
444 2.0283 7.13025e-05 160.788 458 8.623281 33.885980 14.142301 48.008142
445 2.0283 0.00025691 161.12 459 8.623281 33.885980 14.142301 48.008142
446 2.0283 8.75704e-05 161.462 460 8.623281 33.885980 14.142301 48.008142
447 2.0283 6.018e-05 161.798 461 8.623281 33.885980 14.142301 48.008142
448 2.0283 6.89694e-05 162.16 462 8.623281 33.885980 14.142301 48.008142
449 2.0283 0.00012416 162.477 463 8.623281 33.885980 14.142301 48.008142
450 2.0283 7.03719e-05 162.799 464 8.623281 33.885980 14.134667 48.008142
451 2.0283 6.03505e-05 163.112 465 8.623281 33.885980 14.134667 48.008142
452 2.0283 0.000103273 163.452 466 8.623281 33.885980 14.134667 48.008142
453 2.0283 8.07771e-05 163.769 467 8.623281 33.885980 14.142301 48.008142
454 2.0283 7.27225e-05 164.089 468 8.623281 33.885980 14.142301 48.008142
455 2.0283 8.24778e-05 164.45 469 8.623281 33.885980 14.142301 48.008142
456 2.0283 6.19315e-05 164.79 470 8.623281 33.885980 14.142301 48.008142
457 2.0283 7.30115e-05 165.139 471 8.623281 33.885980 14.142301 48.008142
458 2.0283 0.000123604 165.528 472 8.623281 33.885980 14.142301 48.008142
459 2.0283 7.81389e-05 165.881 473 8.623281 33.885980 14.142301 48.008142
460 2.0283 6.62334e-05 166.343 474 8.623281 33.885980 14.142301 48.008142
461 2.0283 0.000126903 166.744 475 8.623281 33.885980 14.142301 48.008142
462 2.0283 7.4453e-05 167.088 476 8.623281 33.885980 14.142301 48.008142
463 2.0283 6.34594e-05 167.445 477 8.623281 33.885980 14.142301 48.008142
464 2.0283 9.64424e-05 167.784 478 8.623281 33.885980 14.142301 48.008142
465 2.0283 0.00016307 168.116 479 8.623281 33.885980 14.142301 48.008142
466 2.0283 7.20323e-05 168.457 480 8.623281 33.885980 14.142301 48.008142
467 2.0283 6.01808e-05 168.798 481 8.623281 33.885980 14.142301 48.008142
468 2.0283 7.7609e-05 169.148 482 8.619427 33.885980 14.134667 48.008142
469 2.0283 0.000157652 169.512 483 8.619427 33.885980 14.134667 48.008142
470 2.0283 0.000102033 169.921 484 8.619427 33.885980 14.134667 48.008142
471 2.0283 6.17051e-05 170.296 485 8.619427 33.885980 14.134667 48.008142
472 2.0283 8.4244e-05 170.657 486 8.619427 33.885980 14.134667 48.008142
473 2.0283 0.000145063 170.976 487 8.619427 33.885980 14.134667 48.008142
474 2.0283 8.18093e-05 171.324 488 8.619427 33.885980 14.134667 48.008142
475 2.0283 6.84818e-05 171.679 489 8.619427 33.885980 14.134667 48.008142
476 2.0283 6.93086e-05 172.021 490 8.619427 33.885980 14.134667 48.008142
477 2.0283 0.00017471 172.361 491 8.619427 33.885980 14.134667 48.008142
478 2.0283 6.12085e-05 172.691 492 8.619427 33.885980 14.134667 48.008142
479 2.0283 5.47919e-05 173.024 493 8.619427 33.885980 14.134667 48.008142
480 2.0283 7.43017e-05 173.345 494 8.619427 33.885980 14.134667 48.008142
481 2.0283 0.000179393 173.81 495 8.619427 33.885980 14.134667 48.008142
482 2.0283 7.13465e-05 174.21 496 8.619427 33.885980 14.134667 48.008142
483 2.0283 6.03057e-05 174.581 497 8.619427 33.885980 14.134667 48.008142
484 2.0283 7.12409e-05 175.026 498 8.619427 33.885980 14.134667 48.008142
485 2.0283 0.000149919 175.424 499 8.619427 33.885980 14.142301 48.008142
486 2.0283 5.71477e-05 175.862 500 8.619427 33.885980 14.134667 48.008142
487 2.0283 4.8686e-05 176.207 501 8.619427 33.885980 14.134667 48.008142
488 2.0283 7.20515e-05 176.609 502 8.619427 33.885980 14.142301 48.008142
489 2.0283 0.000128239 177.435 504 8.619427 33.885980 14.142301 48.008142
490 2.0283 8.54741e-05 177.775 505 8.619427 33.885980 14.142301 48.008142
491 2.0283 5.83293e-05 178.096 506 8.619427 33.885980 14.142301 48.008142
492 2.0283 0.000106588 178.414 507 8.619427 33.885980 14.142301 48.008142
493 2.0283 5.75062e-05 178.732 508 8.619427 33.885980 14.142301 48.008142
494 2.0283 4.98024e-05 179.071 509 8.619427 33.885980 14.142301 48.008142
495 2.0283 6.65199e-05 179.388 510 8.619427 33.885980 14.142301 48.008142
496 2.0283 0.000169139 179.72 511 8.619427 33.885980 14.134667 48.008142
497 2.0283 5.84358e-05 180.045 512 8.619427 33.885980 14.142301 48.008142
498 2.0283 5.65366e-05 180.379 513 8.619427 33.885980 14.142301 48.008142
499 2.0283 5.98675e-05 180.762 514 8.619427 33.885980 14.142301 48.008142
500 2.0283 0.00011547 181.465 516 8.619427 33.885980 14.142301 48.008142
501 2.0283 6.75973e-05 181.801 517 8.619427 33.885980 14.142301 48.008142
502 2.0283 4.33982e-05 182.123 518 8.619427 33.885980 14.142301 48.008142
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 151.6 seconds 
Total wallclock time: 182.123 seconds 
Objective/gradient CPU time: 148.69 seconds 
Objective/gradient wallclock time: 175.3 seconds 
